Date, Open, High, Low, Close,Symbol
9/14/2018,1714.49,1726.0,1712.81,1721.72,RUT 2000
9/13/2018,1716.95,1722.62,1711.94,1714.32,RUT 2000
9/12/2018,1718.25,1718.95,1704.07,1715.7,RUT 2000
9/11/2018,1717.14,1723.46,1710.31,1718.4,RUT 2000
9/10/2018,1714.89,1723.81,1714.49,1717.47,RUT 2000
9/7/2018,1713.83,1722.62,1706.64,1713.18,RUT 2000
9/6/2018,1728.25,1731.42,1713.81,1714.47,RUT 2000
9/5/2018,1732.73,1732.73,1713.69,1727.64,RUT 2000
9/4/2018,1740.8,1740.8,1722.2,1733.38,RUT 2000
8/31/2018,1731.49,1742.09,1728.41,1740.75,RUT 2000
8/30/2018,1734.35,1740.65,1728.85,1732.35,RUT 2000
8/29/2018,1729.05,1737.02,1724.73,1734.75,RUT 2000
8/28/2018,1729.07,1733.45,1722.36,1728.42,RUT 2000
8/27/2018,1727.34,1737.63,1727.34,1728.41,RUT 2000
8/24/2018,1718.36,1726.97,1718.36,1725.67,RUT 2000
8/23/2018,1722.3,1723.41,1712.92,1717.05,RUT 2000
8/22/2018,1717.75,1723.01,1715.8,1722.54,RUT 2000
8/21/2018,1698.91,1722.29,1698.91,1718.05,RUT 2000
8/20/2018,1693.79,1701.13,1690.18,1698.69,RUT 2000
8/17/2018,1685.45,1693.71,1679.97,1692.95,RUT 2000
8/16/2018,1691.6,1691.6,1663.53,1685.75,RUT 2000
8/15/2018,1691.6,1691.6,1663.53,1670.67,RUT 2000
8/14/2018,1676.19,1694.96,1676.19,1692.58,RUT 2000
8/13/2018,1686.81,1689.1,1670.62,1675.32,RUT 2000
8/10/2018,1689.32,1695.79,1680.77,1686.8,RUT 2000
8/9/2018,1687.05,1696.75,1686.43,1690.89,RUT 2000
8/8/2018,1688.68,1689.34,1677.67,1686.88,RUT 2000
8/7/2018,1684.86,1694.36,1684.86,1688.3,RUT 2000
8/6/2018,1673.25,1684.8,1671.99,1684.31,RUT 2000
8/3/2018,1682.08,1687.3,1668.35,1673.37,RUT 2000
8/2/2018,1668.98,1682.3,1662.33,1682.1,RUT 2000
8/1/2018,1670.87,1673.22,1657.54,1669.26,RUT 2000
7/31/2018,1653.57,1675.65,1653.57,1670.81,RUT 2000
7/30/2018,1663.39,1669.5,1652.72,1653.13,RUT 2000
7/27/2018,1695.25,1697.3,1660.43,1663.34,RUT 2000
7/26/2018,1685.24,1702.93,1684.75,1695.36,RUT 2000
7/25/2018,1680.34,1685.42,1675.05,1685.2,RUT 2000
7/24/2018,1700.1,1706.83,1675.01,1680.19,RUT 2000
7/23/2018,1696.42,1701.97,1690.53,1698.41,RUT 2000
7/20/2018,1701.15,1703.43,1696.04,1696.81,RUT 2000
7/19/2018,1691.2,1702.89,1686.26,1701.31,RUT 2000
7/18/2018,1687.14,1692.03,1679.22,1691.87,RUT 2000
7/17/2018,1678.0,1690.04,1676.1,1687.26,RUT 2000
7/16/2018,1687.06,1688.4,1672.42,1678.54,RUT 2000
7/13/2018,1690.29,1697.4,1686.88,1687.08,RUT 2000
7/12/2018,1685.17,1692.43,1679.26,1690.28,RUT 2000
7/11/2018,1694.06,1696.02,1683.1,1683.66,RUT 2000
7/10/2018,1704.83,1708.56,1689.35,1695.62,RUT 2000
7/9/2018,1694.66,1704.84,1694.66,1704.6,RUT 2000
7/6/2018,1679.45,1695.18,1678.57,1694.05,RUT 2000
7/5/2018,1660.64,1679.66,1660.64,1679.48,RUT 2000
7/3/2018,1655.4,1667.52,1655.4,1660.42,RUT 2000
7/2/2018,1641.73,1655.09,1631.06,1655.09,RUT 2000
6/29/2018,1645.9,1656.05,1642.96,1643.07,RUT 2000
6/28/2018,1640.37,1647.94,1630.06,1645.02,RUT 2000
6/27/2018,1668.94,1671.47,1640.42,1640.45,RUT 2000
6/26/2018,1657.71,1672.16,1656.12,1668.53,RUT 2000
6/25/2018,1684.76,1684.76,1649.81,1657.51,RUT 2000
6/22/2018,1690.28,1696.37,1680.91,1685.58,RUT 2000
6/21/2018,1706.99,1708.02,1685.59,1688.95,RUT 2000
6/20/2018,1694.04,1708.1,1694.04,1706.98,RUT 2000
6/19/2018,1692.01,1694.0,1672.66,1693.45,RUT 2000
6/18/2018,1683.51,1692.46,1674.41,1692.46,RUT 2000
6/15/2018,1684.24,1684.63,1672.99,1683.91,RUT 2000
6/14/2018,1677.03,1684.72,1674.53,1684.72,RUT 2000
6/13/2018,1682.72,1684.84,1673.92,1676.54,RUT 2000
6/12/2018,1674.94,1686.38,1674.94,1682.3,RUT 2000
6/11/2018,1672.5,1677.68,1671.26,1674.68,RUT 2000
6/8/2018,1667.61,1674.07,1665.73,1672.49,RUT 2000
6/7/2018,1676.52,1679.99,1660.89,1667.78,RUT 2000
6/6/2018,1665.2,1676.18,1664.45,1675.95,RUT 2000
6/5/2018,1653.69,1664.69,1652.76,1664.63,RUT 2000
6/4/2018,1649.2,1655.7,1641.22,1653.37,RUT 2000
6/1/2018,1635.4,1650.5,1635.4,1647.98,RUT 2000
5/31/2018,1647.97,1649.73,1632.25,1633.61,RUT 2000
5/30/2018,1624.03,1651.11,1624.03,1647.99,RUT 2000
5/29/2018,1625.57,1628.48,1611.32,1623.65,RUT 2000
5/25/2018,1627.93,1628.73,1623.33,1626.93,RUT 2000
5/24/2018,1627.22,1630.31,1616.59,1628.22,RUT 2000
5/23/2018,1624.92,1629.4,1618.56,1627.61,RUT 2000
5/22/2018,1637.65,1639.89,1625.24,1625.24,RUT 2000
5/21/2018,1627.77,1639.04,1627.77,1637.44,RUT 2000
5/18/2018,1626.06,1630.33,1624.23,1626.63,RUT 2000
5/17/2018,1616.22,1627.32,1615.46,1625.29,RUT 2000
5/16/2018,1601.03,1620.64,1601.03,1616.37,RUT 2000
5/15/2018,1599.6,1603.16,1592.1,1600.34,RUT 2000
5/14/2018,1607.38,1614.24,1599.73,1600.34,RUT 2000
5/11/2018,1603.87,1609.36,1599.91,1606.79,RUT 2000
5/10/2018,1596.54,1609.44,1596.54,1603.71,RUT 2000
5/9/2018,1586.74,1598.76,1584.17,1596.05,RUT 2000
5/8/2018,1578.67,1586.59,1576.89,1586.39,RUT 2000
5/7/2018,1565.72,1586.41,1565.72,1578.95,RUT 2000
5/4/2018,1545.83,1572.77,1540.37,1565.6,RUT 2000
5/3/2018,1554.34,1554.34,1532.31,1546.56,RUT 2000
5/2/2018,1550.45,1565.37,1548.92,1554.91,RUT 2000
5/1/2018,1541.77,1550.86,1527.71,1550.34,RUT 2000
4/30/2018,1556.67,1563.65,1541.88,1541.88,RUT 2000
4/27/2018,1557.95,1562.98,1549.48,1556.24,RUT 2000
4/26/2018,1550.92,1562.5,1550.31,1557.89,RUT 2000
4/25/2018,1553.0,1556.09,1539.95,1550.47,RUT 2000
4/24/2018,1562.39,1574.48,1542.3,1553.28,RUT 2000
4/23/2018,1564.42,1571.47,1556.27,1562.12,RUT 2000
4/20/2018,1573.53,1574.24,1561.72,1564.12,RUT 2000
4/19/2018,1582.82,1582.94,1569.15,1573.82,RUT 2000
4/18/2018,1580.18,1592.04,1580.18,1583.56,RUT 2000
4/17/2018,1564.87,1582.99,1564.87,1579.8,RUT 2000
4/16/2018,1550.56,1566.4,1550.51,1563.03,RUT 2000
4/13/2018,1558.11,1563.74,1545.06,1549.51,RUT 2000
4/12/2018,1548.03,1562.46,1548.03,1557.33,RUT 2000
4/11/2018,1542.46,1551.37,1535.76,1546.81,RUT 2000
4/10/2018,1517.05,1548.08,1517.05,1543.43,RUT 2000
4/9/2018,1513.9,1533.94,1513.9,1514.46,RUT 2000
4/6/2018,1540.01,1541.07,1502.63,1513.3,RUT 2000
4/5/2018,1532.95,1545.28,1532.95,1542.93,RUT 2000
4/4/2018,1508.6,1534.57,1491.69,1531.66,RUT 2000
4/3/2018,1493.87,1514.56,1493.87,1512.15,RUT 2000
4/2/2018,1529.14,1529.14,1482.9,1492.53,RUT 2000
3/29/2018,1513.31,1540.02,1513.31,1529.43,RUT 2000
3/28/2018,1513.8,1521.35,1505.64,1513.03,RUT 2000
3/27/2018,1544.45,1547.71,1508.94,1513.57,RUT 2000
3/26/2018,1513.54,1543.81,1513.54,1543.72,RUT 2000
3/23/2018,1544.31,1548.73,1510.08,1510.08,RUT 2000
3/22/2018,1576.59,1576.59,1543.87,1543.87,RUT 2000
3/21/2018,1570.4,1587.74,1570.4,1579.3,RUT 2000
3/20/2018,1570.85,1575.78,1566.75,1570.4,RUT 2000
3/19/2018,1585.83,1585.83,1553.9,1570.56,RUT 2000
3/16/2018,1576.58,1588.92,1575.41,1586.05,RUT 2000
3/15/2018,1584.4,1588.02,1572.16,1576.62,RUT 2000
3/14/2018,1592.45,1598.33,1582.64,1584.31,RUT 2000
3/13/2018,1601.65,1609.05,1590.11,1592.05,RUT 2000
3/12/2018,1597.29,1603.79,1594.11,1601.06,RUT 2000
3/9/2018,1573.19,1597.3,1573.19,1597.14,RUT 2000
3/8/2018,1575.65,1580.49,1564.59,1571.96,RUT 2000
3/7/2018,1560.97,1576.73,1550.46,1574.53,RUT 2000
3/6/2018,1546.72,1562.2,1538.63,1562.2,RUT 2000
3/5/2018,1531.99,1550.76,1525.08,1546.05,RUT 2000
3/2/2018,1506.81,1535.2,1494.0,1533.17,RUT 2000
3/1/2018,1512.07,1522.46,1494.29,1507.39,RUT 2000
2/28/2018,1536.8,1543.75,1512.45,1512.45,RUT 2000
2/27/2018,1559.27,1564.63,1536.47,1536.47,RUT 2000
2/26/2018,1550.09,1560.74,1544.99,1559.33,RUT 2000
2/23/2018,1531.35,1549.19,1531.35,1549.19,RUT 2000
2/22/2018,1532.79,1548.29,1529.2,1529.99,RUT 2000
2/21/2018,1530.48,1555.28,1530.48,1531.84,RUT 2000
2/20/2018,1542.38,1546.43,1527.56,1529.99,RUT 2000
2/16/2018,1536.32,1551.51,1532.22,1543.55,RUT 2000
2/15/2018,1524.18,1537.77,1516.88,1537.2,RUT 2000
2/14/2018,1492.76,1523.89,1483.29,1522.1,RUT 2000
2/13/2018,1489.66,1497.02,1481.94,1494.95,RUT 2000
2/12/2018,1479.11,1498.11,1466.88,1490.98,RUT 2000
2/9/2018,1467.72,1487.58,1436.43,1477.84,RUT 2000
2/8/2018,1508.45,1511.21,1463.74,1463.79,RUT 2000
2/7/2018,1506.66,1517.0,1503.32,1507.97,RUT 2000
2/6/2018,1486.85,1512.97,1461.45,1507.17,RUT 2000
2/5/2018,1544.94,1547.03,1491.06,1491.09,RUT 2000
2/2/2018,1577.03,1577.03,1547.06,1547.27,RUT 2000
2/1/2018,1574.73,1582.28,1568.85,1579.87,RUT 2000
1/31/2018,1584.71,1594.27,1571.26,1574.98,RUT 2000
1/30/2018,1595.64,1595.64,1579.49,1582.82,RUT 2000
1/29/2018,1607.81,1607.95,1597.88,1598.11,RUT 2000
1/26/2018,1602.97,1608.06,1599.5,1608.06,RUT 2000
1/25/2018,1601.59,1607.79,1594.42,1601.67,RUT 2000
1/24/2018,1611.69,1615.52,1595.94,1599.61,RUT 2000
1/23/2018,1604.94,1612.55,1599.21,1610.71,RUT 2000
1/22/2018,1598.14,1605.17,1595.56,1605.16,RUT 2000
1/19/2018,1576.5,1597.63,1575.32,1597.63,RUT 2000
1/18/2018,1586.31,1586.31,1576.41,1576.73,RUT 2000
1/17/2018,1573.73,1589.13,1573.73,1586.66,RUT 2000
1/16/2018,1592.91,1604.02,1570.75,1572.97,RUT 2000
1/12/2018,1587.12,1598.18,1587.12,1591.97,RUT 2000
1/11/2018,1560.22,1586.79,1560.22,1586.79,RUT 2000
1/10/2018,1559.01,1561.91,1551.52,1559.8,RUT 2000
1/9/2018,1562.22,1565.58,1558.86,1560.1,RUT 2000
1/8/2018,1559.8,1562.99,1548.23,1561.81,RUT 2000
1/5/2018,1555.87,1560.07,1552.13,1560.01,RUT 2000
1/4/2018,1552.97,1560.84,1552.37,1555.72,RUT 2000
1/3/2018,1536.12,1555.08,1536.12,1552.58,RUT 2000
1/2/2018,1536.12,1550.3,1536.12,1550.01,RUT 2000
12/29/2017,1549.06,1551.94,1535.51,1535.51,RUT 2000
12/28/2017,1544.05,1549.04,1542.52,1548.93,RUT 2000
12/27/2017,1544.39,1550.62,1541.95,1543.94,RUT 2000
12/26/2017,1542.74,1546.59,1541.21,1544.23,RUT 2000
12/22/2017,1547.24,1548.25,1541.7,1542.92,RUT 2000
12/21/2017,1540.46,1551.21,1540.46,1547.11,RUT 2000
12/20/2017,1538.74,1544.35,1536.23,1540.08,RUT 2000
12/19/2017,1549.32,1552.21,1535.91,1536.75,RUT 2000
12/18/2017,1530.81,1552.32,1530.81,1548.92,RUT 2000
12/15/2017,1507.68,1538.06,1507.68,1530.42,RUT 2000
12/14/2017,1524.54,1527.0,1504.89,1506.95,RUT 2000
12/13/2017,1516.19,1532.38,1516.08,1524.45,RUT 2000
12/12/2017,1520.06,1525.11,1515.95,1516.12,RUT 2000
12/11/2017,1522.1,1527.47,1518.3,1519.84,RUT 2000
12/8/2017,1521.78,1529.01,1520.88,1521.72,RUT 2000
12/7/2017,1508.93,1524.0,1508.15,1520.47,RUT 2000
12/6/2017,1516.36,1516.54,1508.13,1508.88,RUT 2000
12/5/2017,1532.72,1534.01,1516.75,1516.76,RUT 2000
12/4/2017,1539.27,1559.61,1531.73,1532.41,RUT 2000
12/1/2017,1544.11,1544.92,1498.78,1537.02,RUT 2000
11/30/2017,1542.62,1551.69,1541.21,1544.14,RUT 2000
11/29/2017,1536.82,1547.27,1536.82,1542.3,RUT 2000
11/28/2017,1514.15,1536.63,1514.15,1536.43,RUT 2000
11/27/2017,1519.17,1522.03,1513.19,1513.31,RUT 2000
11/24/2017,1517.41,1521.38,1516.52,1519.16,RUT 2000
11/22/2017,1518.98,1524.18,1516.76,1516.76,RUT 2000
11/21/2017,1503.45,1519.53,1503.45,1518.89,RUT 2000
11/20/2017,1492.93,1503.4,1492.93,1503.4,RUT 2000
11/17/2017,1485.7,1496.86,1481.09,1492.82,RUT 2000
11/16/2017,1464.97,1490.97,1464.97,1486.88,RUT 2000
11/15/2017,1470.9,1470.9,1454.16,1464.1,RUT 2000
11/14/2017,1474.27,1474.27,1465.38,1471.26,RUT 2000
11/13/2017,1474.44,1476.68,1466.09,1475.07,RUT 2000
11/10/2017,1474.92,1479.11,1473.14,1475.28,RUT 2000
11/9/2017,1481.29,1481.63,1463.49,1475.02,RUT 2000
11/8/2017,1477.95,1482.86,1469.34,1481.73,RUT 2000
11/7/2017,1497.98,1498.0,1476.72,1479.09,RUT 2000
11/6/2017,1495.03,1501.49,1494.74,1497.96,RUT 2000
11/3/2017,1496.32,1497.14,1490.66,1494.91,RUT 2000
11/2/2017,1492.9,1499.94,1487.73,1496.55,RUT 2000
11/1/2017,1491.44,1512.4,1485.13,1492.78,RUT 2000
10/31/2017,1491.44,1506.78,1491.44,1502.53,RUT 2000
10/30/2017,1507.48,1507.48,1484.82,1490.9,RUT 2000
10/27/2017,1497.54,1508.32,1493.49,1508.32,RUT 2000
10/26/2017,1494.11,1501.36,1494.11,1497.46,RUT 2000
10/25/2017,1500.25,1500.42,1482.53,1493.48,RUT 2000
10/24/2017,1498.19,1505.57,1498.19,1500.42,RUT 2000
10/23/2017,1509.67,1511.48,1497.34,1497.49,RUT 2000
10/20/2017,1504.72,1512.75,1504.72,1509.25,RUT 2000
10/19/2017,1497.98,1507.84,1491.38,1502.04,RUT 2000
10/18/2017,1497.98,1507.84,1497.98,1505.14,RUT 2000
10/17/2017,1502.53,1505.8,1495.9,1497.5,RUT 2000
10/16/2017,1502.97,1511.29,1499.64,1502.68,RUT 2000
10/13/2017,1505.46,1508.22,1502.23,1502.66,RUT 2000
10/12/2017,1506.45,1508.43,1501.14,1505.16,RUT 2000
10/11/2017,1507.91,1510.62,1505.14,1506.92,RUT 2000
10/10/2017,1504.11,1511.33,1503.92,1508.01,RUT 2000
10/9/2017,1510.41,1513.3,1501.77,1503.56,RUT 2000
10/6/2017,1511.41,1511.41,1506.41,1510.22,RUT 2000
10/5/2017,1508.34,1514.94,1508.34,1512.09,RUT 2000
10/4/2017,1512.0,1514.78,1505.07,1507.77,RUT 2000
10/3/2017,1509.94,1512.26,1503.52,1511.97,RUT 2000
10/2/2017,1491.05,1509.48,1491.05,1509.47,RUT 2000
9/29/2017,1488.8,1493.56,1488.8,1490.86,RUT 2000
9/28/2017,1484.8,1489.35,1478.2,1488.79,RUT 2000
9/27/2017,1457.27,1487.95,1457.27,1484.81,RUT 2000
9/26/2017,1452.25,1460.95,1452.25,1456.86,RUT 2000
9/25/2017,1450.63,1455.22,1445.02,1451.96,RUT 2000
9/22/2017,1443.47,1451.51,1441.87,1450.78,RUT 2000
9/21/2017,1445.2,1448.84,1441.69,1444.18,RUT 2000
9/20/2017,1440.48,1446.48,1440.0,1445.42,RUT 2000
9/19/2017,1441.18,1442.58,1438.29,1440.4,RUT 2000
9/18/2017,1431.75,1444.27,1431.75,1441.08,RUT 2000
9/15/2017,1425.35,1431.99,1422.25,1431.71,RUT 2000
9/14/2017,1426.57,1427.92,1421.63,1425.02,RUT 2000
9/13/2017,1423.3,1428.74,1421.88,1426.89,RUT 2000
9/12/2017,1415.34,1423.93,1415.18,1423.46,RUT 2000
9/11/2017,1400.56,1415.75,1400.56,1414.83,RUT 2000
9/8/2017,1398.19,1403.53,1394.43,1399.43,RUT 2000
9/7/2017,1402.46,1404.31,1393.88,1398.67,RUT 2000
9/6/2017,1400.01,1406.02,1399.27,1402.2,RUT 2000
9/5/2017,1413.3,1414.55,1394.51,1399.66,RUT 2000
9/1/2017,1405.83,1413.87,1405.83,1413.57,RUT 2000
8/31/2017,1392.04,1406.44,1392.04,1405.28,RUT 2000
8/30/2017,1383.21,1392.77,1381.2,1391.32,RUT 2000
8/29/2017,1381.31,1385.19,1371.8,1383.68,RUT 2000
8/28/2017,1377.76,1382.53,1377.06,1382.23,RUT 2000
8/25/2017,1374.38,1380.6,1373.53,1377.45,RUT 2000
8/24/2017,1370.15,1377.05,1370.15,1373.88,RUT 2000
8/23/2017,1370.68,1373.28,1363.17,1369.74,RUT 2000
8/22/2017,1357.89,1372.33,1357.89,1371.54,RUT 2000
8/21/2017,1357.74,1358.09,1351.2,1356.9,RUT 2000
8/18/2017,1357.01,1362.34,1349.35,1357.79,RUT 2000
8/17/2017,1383.07,1384.74,1358.8,1358.94,RUT 2000
8/16/2017,1384.18,1391.68,1381.9,1383.53,RUT 2000
8/15/2017,1394.7,1395.88,1382.95,1383.24,RUT 2000
8/14/2017,1375.13,1394.53,1375.13,1394.31,RUT 2000
8/11/2017,1372.26,1376.37,1368.33,1374.23,RUT 2000
8/10/2017,1396.6,1396.6,1372.54,1372.54,RUT 2000
8/9/2017,1409.78,1409.78,1393.24,1396.95,RUT 2000
8/8/2017,1413.93,1426.29,1407.57,1410.15,RUT 2000
8/7/2017,1412.4,1417.42,1408.62,1414.17,RUT 2000
8/4/2017,1405.14,1413.05,1405.14,1412.32,RUT 2000
8/3/2017,1413.09,1414.72,1402.39,1405.23,RUT 2000
8/2/2017,1428.03,1428.03,1408.52,1412.9,RUT 2000
8/1/2017,1426.03,1430.66,1420.82,1428.33,RUT 2000
7/31/2017,1429.46,1432.46,1420.66,1425.14,RUT 2000
7/28/2017,1432.59,1432.59,1425.8,1429.26,RUT 2000
7/27/2017,1442.26,1446.63,1427.69,1433.62,RUT 2000
7/26/2017,1450.58,1452.02,1441.25,1442.28,RUT 2000
7/25/2017,1438.86,1452.09,1438.86,1450.39,RUT 2000
7/24/2017,1435.82,1438.6,1431.35,1438.06,RUT 2000
7/21/2017,1443.38,1452.05,1433.83,1435.84,RUT 2000
7/20/2017,1442.16,1445.06,1438.96,1442.35,RUT 2000
7/19/2017,1428.28,1441.77,1428.28,1441.77,RUT 2000
7/18/2017,1431.11,1431.11,1422.49,1427.61,RUT 2000
7/17/2017,1428.78,1434.45,1425.97,1431.6,RUT 2000
7/14/2017,1425.47,1432.97,1424.1,1428.82,RUT 2000
7/13/2017,1424.53,1425.74,1416.27,1425.66,RUT 2000
7/12/2017,1414.34,1431.34,1414.34,1424.32,RUT 2000
7/11/2017,1408.61,1413.47,1402.63,1413.05,RUT 2000
7/10/2017,1415.28,1418.05,1405.75,1408.47,RUT 2000
7/7/2017,1401.35,1416.68,1401.35,1415.84,RUT 2000
7/6/2017,1418.86,1418.86,1398.83,1400.82,RUT 2000
7/5/2017,1426.54,1426.54,1412.62,1420.15,RUT 2000
7/3/2017,1416.47,1429.37,1416.47,1426.68,RUT 2000
6/30/2017,1416.72,1420.99,1413.29,1415.36,RUT 2000
6/29/2017,1425.49,1428.03,1403.02,1416.2,RUT 2000
6/28/2017,1404.46,1426.33,1404.46,1425.27,RUT 2000
6/27/2017,1416.35,1420.61,1403.38,1403.52,RUT 2000
6/26/2017,1415.12,1420.77,1409.15,1416.64,RUT 2000
6/23/2017,1404.78,1415.77,1402.77,1414.78,RUT 2000
6/22/2017,1399.37,1408.34,1396.87,1404.54,RUT 2000
6/21/2017,1403.33,1411.88,1398.46,1399.25,RUT 2000
6/20/2017,1417.76,1417.76,1402.79,1402.97,RUT 2000
6/19/2017,1407.07,1420.19,1407.07,1418.08,RUT 2000
6/16/2017,1407.22,1407.22,1399.26,1406.73,RUT 2000
6/15/2017,1415.47,1415.47,1402.52,1410.08,RUT 2000
6/14/2017,1426.03,1426.13,1411.39,1417.57,RUT 2000
6/13/2017,1420.06,1427.55,1420.06,1425.98,RUT 2000
6/12/2017,1421.1,1426.1,1415.59,1419.21,RUT 2000
6/9/2017,1416.15,1433.79,1413.61,1421.71,RUT 2000
6/8/2017,1396.78,1419.32,1394.69,1415.61,RUT 2000
6/7/2017,1395.53,1400.41,1392.19,1396.67,RUT 2000
6/6/2017,1395.05,1401.79,1386.7,1394.9,RUT 2000
6/5/2017,1405.13,1405.13,1396.44,1396.45,RUT 2000
6/2/2017,1396.08,1414.96,1396.04,1405.39,RUT 2000
6/1/2017,1370.33,1396.19,1370.33,1396.06,RUT 2000
5/31/2017,1372.2,1374.43,1354.86,1370.21,RUT 2000
5/30/2017,1381.17,1381.17,1370.96,1371.19,RUT 2000
5/26/2017,1383.14,1383.68,1376.15,1382.24,RUT 2000
5/25/2017,1384.81,1391.42,1380.33,1383.39,RUT 2000
5/24/2017,1381.16,1386.07,1376.55,1382.51,RUT 2000
5/23/2017,1378.23,1383.08,1372.05,1380.98,RUT 2000
5/22/2017,1367.88,1378.3,1367.88,1377.14,RUT 2000
5/19/2017,1361.53,1374.42,1361.53,1367.33,RUT 2000
5/18/2017,1354.93,1365.01,1351.01,1361.08,RUT 2000
5/17/2017,1388.3,1388.3,1355.85,1355.89,RUT 2000
5/16/2017,1394.58,1396.36,1384.82,1394.68,RUT 2000
5/15/2017,1383.27,1398.99,1383.27,1393.92,RUT 2000
5/12/2017,1389.39,1389.39,1380.02,1382.77,RUT 2000
5/11/2017,1399.2,1399.2,1379.14,1390.2,RUT 2000
5/10/2017,1392.03,1400.81,1390.44,1399.59,RUT 2000
5/9/2017,1392.31,1395.48,1386.73,1391.86,RUT 2000
5/8/2017,1396.4,1397.43,1386.42,1391.64,RUT 2000
5/5/2017,1389.21,1397.21,1385.2,1396.99,RUT 2000
5/4/2017,1391.17,1394.16,1380.49,1388.85,RUT 2000
5/3/2017,1399.13,1399.13,1386.32,1390.92,RUT 2000
5/2/2017,1407.54,1409.05,1395.63,1399.36,RUT 2000
5/1/2017,1401.01,1411.04,1397.08,1407.36,RUT 2000
4/28/2017,1417.75,1419.21,1399.75,1400.43,RUT 2000
4/27/2017,1419.57,1423.52,1413.68,1417.13,RUT 2000
4/26/2017,1411.05,1425.7,1409.83,1419.43,RUT 2000
4/25/2017,1400.1,1415.55,1400.1,1411.08,RUT 2000
4/24/2017,1380.53,1399.96,1380.53,1397.94,RUT 2000
4/21/2017,1368.39,1384.58,1368.39,1379.85,RUT 2000
4/20/2017,1368.39,1384.58,1368.39,1384.15,RUT 2000
4/19/2017,1362.32,1376.69,1362.32,1367.13,RUT 2000
4/18/2017,1359.89,1362.49,1351.42,1361.89,RUT 2000
4/17/2017,1345.36,1361.25,1345.36,1361.18,RUT 2000
4/13/2017,1358.61,1361.32,1345.24,1345.24,RUT 2000
4/12/2017,1376.86,1376.86,1358.15,1359.2,RUT 2000
4/11/2017,1366.47,1377.23,1360.54,1376.95,RUT 2000
4/10/2017,1364.76,1376.56,1361.54,1367.09,RUT 2000
4/7/2017,1363.84,1367.5,1358.01,1364.56,RUT 2000
4/6/2017,1351.96,1364.52,1349.34,1364.43,RUT 2000
4/5/2017,1369.79,1381.34,1350.96,1352.14,RUT 2000
4/4/2017,1368.58,1374.05,1363.3,1368.17,RUT 2000
4/3/2017,1386.43,1388.74,1366.53,1369.67,RUT 2000
3/31/2017,1382.2,1389.95,1380.12,1385.92,RUT 2000
3/30/2017,1371.99,1382.93,1371.99,1382.35,RUT 2000
3/29/2017,1366.68,1373.13,1363.35,1371.64,RUT 2000
3/28/2017,1356.7,1367.94,1352.53,1367.26,RUT 2000
3/27/2017,1352.7,1359.33,1335.04,1357.32,RUT 2000
3/24/2017,1354.52,1362.79,1349.17,1354.64,RUT 2000
3/23/2017,1345.42,1361.22,1343.29,1353.42,RUT 2000
3/22/2017,1346.21,1348.64,1335.22,1345.6,RUT 2000
3/21/2017,1385.53,1390.2,1346.03,1346.55,RUT 2000
3/20/2017,1391.46,1391.48,1381.12,1384.1,RUT 2000
3/17/2017,1385.27,1393.18,1380.69,1391.52,RUT 2000
3/16/2017,1383.76,1389.79,1382.47,1386.03,RUT 2000
3/15/2017,1363.36,1385.69,1363.36,1382.83,RUT 2000
3/14/2017,1369.16,1369.16,1353.46,1362.38,RUT 2000
3/13/2017,1365.16,1373.25,1365.05,1370.29,RUT 2000
3/10/2017,1361.15,1369.05,1356.69,1365.27,RUT 2000
3/9/2017,1366.23,1371.04,1357.38,1360.12,RUT 2000
3/8/2017,1375.66,1381.96,1365.84,1366.04,RUT 2000
3/7/2017,1383.32,1383.66,1374.2,1374.88,RUT 2000
3/6/2017,1392.34,1392.34,1378.45,1384.24,RUT 2000
3/3/2017,1395.55,1399.08,1387.97,1394.13,RUT 2000
3/2/2017,1413.16,1413.16,1395.15,1395.67,RUT 2000
3/1/2017,1389.12,1414.82,1389.12,1413.64,RUT 2000
2/28/2017,1406.87,1406.87,1386.53,1386.68,RUT 2000
2/27/2017,1394.53,1407.97,1392.24,1407.97,RUT 2000
2/24/2017,1393.62,1394.53,1382.21,1394.53,RUT 2000
2/23/2017,1404.38,1406.56,1385.63,1394.62,RUT 2000
2/22/2017,1410.11,1410.11,1401.3,1403.86,RUT 2000
2/21/2017,1400.66,1410.4,1400.66,1410.34,RUT 2000
2/17/2017,1399.07,1399.86,1392.67,1399.86,RUT 2000
2/16/2017,1403.6,1404.84,1391.87,1399.13,RUT 2000
2/15/2017,1396.34,1405.21,1392.04,1404.21,RUT 2000
2/14/2017,1391.8,1397.14,1386.35,1396.65,RUT 2000
2/13/2017,1390.41,1398.6,1389.94,1392.38,RUT 2000
2/10/2017,1380.07,1391.18,1380.07,1388.84,RUT 2000
2/9/2017,1359.3,1379.73,1359.3,1378.53,RUT 2000
2/8/2017,1360.47,1360.47,1349.43,1358.74,RUT 2000
2/7/2017,1366.82,1371.88,1357.61,1361.06,RUT 2000
2/6/2017,1377.33,1377.33,1364.63,1366.66,RUT 2000
2/3/2017,1358.05,1377.93,1358.05,1377.84,RUT 2000
2/2/2017,1360.54,1364.1,1354.86,1357.43,RUT 2000
2/1/2017,1364.07,1374.19,1357.49,1361.23,RUT 2000
1/31/2017,1351.72,1363.6,1345.65,1361.82,RUT 2000
1/30/2017,1369.49,1369.49,1342.66,1352.33,RUT 2000
