unix,date,symbol,open,high,low,close,Volume ETC,Volume USD,Index
1560556800,6/15/2019,ETC/USD,8.58,8.719,8.426,8.611,1382714.82,160993.96,452
1560470400,6/14/2019,ETC/USD,8.542,8.621,8.16,8.58,1764100.75,209923.85,453
1560384000,6/13/2019,ETC/USD,8.66,8.789,8.5,8.542,1808137.68,209859.93,454
1560297600,6/12/2019,ETC/USD,8.26,8.9,8.121,8.66,3521065.47,418421.68,455
1560211200,6/11/2019,ETC/USD,8.349,8.35,8.033999999999999,8.26,1946615.85,237549.01,456
1560124800,6/10/2019,ETC/USD,8.129,8.468,7.9,8.349,2042860.32,248773.5,457
1560038400,6/9/2019,ETC/USD,8.43,8.55,7.9,8.129,1579930.17,194381.24,458
1559952000,6/8/2019,ETC/USD,8.349,8.842,8.076,8.43,2016656.15,238659.78,459
1559865600,6/7/2019,ETC/USD,8.021,8.488,7.87,8.349,2847451.46,347758.56,460
1559779200,6/6/2019,ETC/USD,8.199,8.254,7.331,8.021,3158034.75,403414.84,461
1559692800,6/5/2019,ETC/USD,8.408999999999999,8.55,7.81,8.199,2907880.62,355100.22,462
1559606400,6/4/2019,ETC/USD,9.36,9.36,7.501,8.408999999999999,11352513.23,1338986.78,463
1559520000,6/3/2019,ETC/USD,9.55,9.86,9.02,9.36,7024475.15,739065.85,464
1559433600,6/2/2019,ETC/USD,8.63,9.68,8.572000000000001,9.55,4832912.82,520485.7,465
1559347200,6/1/2019,ETC/USD,8.65,8.9,8.42,8.63,2046416.97,235479.98,466
1559260800,5/31/2019,ETC/USD,8.08,8.764,7.87,8.65,3308408.44,400561.26,467
1559174400,5/30/2019,ETC/USD,8.191,8.899,7.7010000000000005,8.08,6855080.31,813388.84,468
1559088000,5/29/2019,ETC/USD,8.217,8.429,7.6610000000000005,8.191,2842909.13,349394.56,469
1559001600,5/28/2019,ETC/USD,8.131,8.495,8.002,8.217,3830372.9,464965.74,470
1558915200,5/27/2019,ETC/USD,7.711,8.4,7.606,8.131,5235133.55,663028.47,471
1558828800,5/26/2019,ETC/USD,7.316,7.829,7.15,7.711,2650024.05,354995.54,472
1558742400,5/25/2019,ETC/USD,7.313,7.4,7.181,7.316,845211.39,116058.4,473
1558656000,5/24/2019,ETC/USD,7.08,7.446000000000001,6.975,7.313,2005855.58,276493.95,474
1558569600,5/23/2019,ETC/USD,6.91,7.13,6.671,7.08,1721097.76,249674.07,475
1558483200,5/22/2019,ETC/USD,7.42,7.522,6.7989999999999995,6.91,2437257.62,341132.14,476
1558396800,5/21/2019,ETC/USD,7.42,7.671,7.228,7.42,1823126.2,244587.35,477
1558310400,5/20/2019,ETC/USD,7.79,7.808,7.114,7.42,2572563.86,346107.62,478
1558224000,5/19/2019,ETC/USD,7.16,7.909,7.15,7.79,4038421.46,525088.77,479
1558137600,5/18/2019,ETC/USD,7.29,7.468,7.08,7.16,2093531.69,286922.95,480
1558051200,5/17/2019,ETC/USD,7.67,7.827999999999999,6.667000000000001,7.29,7649766.17,1068420.28,481
1557964800,5/16/2019,ETC/USD,7.66,8.677,6.94,7.67,14323248.2,1805456.35,482
1557878400,5/15/2019,ETC/USD,6.57,7.729,6.481,7.66,7414051.08,1026937.97,483
1557792000,5/14/2019,ETC/USD,6.08,6.727,6.059,6.57,4808122.93,751030.83,484
1557705600,5/13/2019,ETC/USD,5.832000000000001,6.327999999999999,5.789,6.08,2983088.8,485852.74,485
1557619200,5/12/2019,ETC/USD,6.06,6.276,5.712000000000001,5.832000000000001,3281033.47,548126.62,486
1557532800,5/11/2019,ETC/USD,5.603,6.45,5.581,6.06,4402227.42,726312.09,487
1557446400,5/10/2019,ETC/USD,5.542999999999999,5.688,5.466,5.603,982440.95,176032.72,488
1557360000,5/9/2019,ETC/USD,5.672999999999999,5.747999999999999,5.457999999999999,5.542999999999999,930883.47,166445.14,489
1557273600,5/8/2019,ETC/USD,5.58,5.73,5.505,5.672999999999999,720339.22,128253.15,490
1557187200,5/7/2019,ETC/USD,5.632999999999999,5.869,5.5,5.58,1331511.61,233872.91,491
1557100800,5/6/2019,ETC/USD,5.689,5.749,5.43,5.632999999999999,1159422.28,207524.64,492
1557014400,5/5/2019,ETC/USD,5.78,5.8389999999999995,5.587999999999999,5.689,710088.17,124270.09,493
1556928000,5/4/2019,ETC/USD,5.942,6.081,5.599,5.78,1189720.37,202953.55,494
1556841600,5/3/2019,ETC/USD,5.669,6.106,5.651,5.942,1840196.45,311667.69,495
1556755200,5/2/2019,ETC/USD,5.735,5.766,5.63,5.669,622841.04,109304.45,496
1556668800,5/1/2019,ETC/USD,5.822,5.91,5.67,5.735,1037861.65,179230.0,497
1556582400,4/30/2019,ETC/USD,5.4879999999999995,5.83,5.48,5.822,1334408.81,233719.06,498
1556496000,4/29/2019,ETC/USD,5.468,5.625,5.352,5.4879999999999995,1069520.51,194047.63,499
1556409600,4/28/2019,ETC/USD,5.58,5.597,5.351,5.468,714784.53,131401.11,500
1556323200,4/27/2019,ETC/USD,5.347,5.97,5.336,5.58,1332252.49,238255.74,501
1556236800,4/26/2019,ETC/USD,5.361000000000001,5.4079999999999995,5.1739999999999995,5.347,1404133.94,265740.21,502
1556150400,4/25/2019,ETC/USD,5.597,5.7989999999999995,5.15,5.361000000000001,1418685.12,258955.16,503
1556064000,4/24/2019,ETC/USD,5.926,5.947,5.278,5.597,2102252.23,378283.94,504
1555977600,4/23/2019,ETC/USD,5.941,6.2,5.88,5.926,1360407.86,226238.28,505
1555891200,4/22/2019,ETC/USD,5.945,5.997000000000001,5.83,5.941,889764.86,150182.41,506
1555804800,4/21/2019,ETC/USD,6.237,6.25,5.721,5.945,1440584.52,244011.24,507
1555718400,4/20/2019,ETC/USD,6.301,6.3389999999999995,6.18,6.237,474152.56,75837.66,508
1555632000,4/19/2019,ETC/USD,6.34,6.377999999999999,6.192,6.301,714537.32,114162.32,509
1555545600,4/18/2019,ETC/USD,6.21,6.4,6.196000000000001,6.34,1406702.13,223902.37,510
1555459200,4/17/2019,ETC/USD,6.282,6.35,6.15,6.21,1261247.54,202886.59,511
1555372800,4/16/2019,ETC/USD,6.167999999999999,6.313,6.04,6.282,1291292.28,208879.92,512
1555286400,4/15/2019,ETC/USD,6.457999999999999,6.6,5.937,6.167999999999999,2586036.81,412294.46,513
1555200000,4/14/2019,ETC/USD,6.33,6.48,6.162000000000001,6.457999999999999,900742.23,142462.02,514
1555113600,4/13/2019,ETC/USD,6.39,6.55,6.247999999999999,6.33,1046585.87,164168.11,515
1555027200,4/12/2019,ETC/USD,6.287000000000001,6.567,5.932,6.39,1960102.28,311185.84,516
1554940800,4/11/2019,ETC/USD,7.093,7.095,6.01,6.287000000000001,3087764.11,478559.75,517
1554854400,4/10/2019,ETC/USD,7.027,7.26,6.893,7.093,2602484.51,366147.45,518
1554768000,4/9/2019,ETC/USD,7.29,7.4,6.83,7.027,2866669.15,405723.23,519
1554681600,4/8/2019,ETC/USD,8.8,9.15,6.832000000000001,7.29,9212560.85,1217861.28,520
1554595200,4/7/2019,ETC/USD,6.0,14.0,5.983,8.8,15592562.71,1801108.2,521
1554508800,4/6/2019,ETC/USD,5.757999999999999,6.099,5.5089999999999995,6.0,1506813.26,255775.86,522
1554422400,4/5/2019,ETC/USD,5.34,5.94,5.34,5.757999999999999,1631637.06,286107.67,523
1554336000,4/4/2019,ETC/USD,5.44,5.64,5.21,5.34,1120793.35,206785.21,524
1554249600,4/3/2019,ETC/USD,5.49,6.22,5.0760000000000005,5.44,4914051.47,850990.7,525
1554163200,4/2/2019,ETC/USD,4.802,5.494,4.781000000000001,5.49,3122684.79,608285.13,526
1554076800,4/1/2019,ETC/USD,4.82,4.8389999999999995,4.76,4.802,411198.85,85622.39,527
1553990400,3/31/2019,ETC/USD,4.774,4.829,4.74,4.82,146230.25,30522.06,528
1553904000,3/30/2019,ETC/USD,4.86,4.9,4.703,4.774,341145.89,71123.32,529
1553817600,3/29/2019,ETC/USD,4.694,4.95,4.69,4.86,558630.54,115913.87,530
1553731200,3/28/2019,ETC/USD,4.79,4.79,4.683,4.694,217424.8,46065.29,531
1553644800,3/27/2019,ETC/USD,4.63,4.81,4.62,4.79,400029.64,84250.77,532
1553558400,3/26/2019,ETC/USD,4.66,4.68,4.551,4.63,315251.16,68383.96,533
1553472000,3/25/2019,ETC/USD,4.8,4.809,4.56,4.66,364848.25,77902.13,534
1553385600,3/24/2019,ETC/USD,4.849,4.85,4.72,4.8,211041.43,44216.51,535
1553299200,3/23/2019,ETC/USD,4.85,4.87,4.77,4.849,251696.92,52150.14,536
1553212800,3/22/2019,ETC/USD,4.73,4.96,4.73,4.85,781228.11,160805.64,537
1553126400,3/21/2019,ETC/USD,4.64,4.87,4.46,4.73,1641152.23,347687.01,538
1553040000,3/20/2019,ETC/USD,4.59,4.69,4.46,4.64,510872.52,111402.88,539
1552953600,3/19/2019,ETC/USD,4.38,4.62,4.34,4.59,716310.61,158476.3,540
1552867200,3/18/2019,ETC/USD,4.41,4.47,4.3,4.38,331419.37,75604.67,541
1552780800,3/17/2019,ETC/USD,4.48,4.48,4.35,4.41,263527.71,59838.07,542
1552694400,3/16/2019,ETC/USD,4.38,4.59,4.38,4.48,598120.82,132941.13,543
1552608000,3/15/2019,ETC/USD,4.26,4.41,4.26,4.38,280994.76,64555.04,544
1552521600,3/14/2019,ETC/USD,4.19,4.32,4.16,4.26,333790.73,78697.05,545
1552435200,3/13/2019,ETC/USD,4.25,4.27,4.16,4.19,188432.88,44690.08,546
1552348800,3/12/2019,ETC/USD,4.36,4.37,4.21,4.25,365793.91,85911.49,547
1552262400,3/11/2019,ETC/USD,4.39,4.46,4.27,4.36,239292.06,55044.01,548
1552176000,3/10/2019,ETC/USD,4.5,4.52,4.22,4.39,290946.84,66434.83,549
1552089600,3/9/2019,ETC/USD,4.45,4.6,4.4,4.5,143840.53,31869.74,550
1552003200,3/8/2019,ETC/USD,4.45,4.54,4.36,4.45,228256.68,51329.99,551
1551916800,3/7/2019,ETC/USD,4.52,4.56,4.38,4.45,217993.29,48453.99,552
1551830400,3/6/2019,ETC/USD,4.4,4.59,4.36,4.52,211826.06,47223.96,553
1551744000,3/5/2019,ETC/USD,4.33,4.61,4.32,4.4,233426.8,52035.74,554
1551657600,3/4/2019,ETC/USD,4.5,4.53,4.28,4.33,166576.27,38078.17,555
1551571200,3/3/2019,ETC/USD,4.53,4.59,4.46,4.5,103158.17,22761.09,556
1551484800,3/2/2019,ETC/USD,4.58,4.61,4.51,4.53,92891.34,20344.53,557
1551398400,3/1/2019,ETC/USD,4.55,4.64,4.51,4.58,152885.33,33481.43,558
1551312000,2/28/2019,ETC/USD,4.58,4.7,4.52,4.55,136602.4,29576.82,559
1551225600,2/27/2019,ETC/USD,4.63,4.67,4.48,4.58,149982.64,32567.99,560
1551139200,2/26/2019,ETC/USD,4.63,4.7,4.54,4.63,155794.05,33635.97,561
1551052800,2/25/2019,ETC/USD,4.74,4.85,4.56,4.63,235343.27,50132.62,562
1550966400,2/24/2019,ETC/USD,4.85,5.08,4.46,4.74,818548.93,168420.48,563
1550880000,2/23/2019,ETC/USD,4.69,4.88,4.6,4.85,547131.19,114968.54,564
1550793600,2/22/2019,ETC/USD,4.47,4.77,4.46,4.69,438028.02,94434.5,565
1550707200,2/21/2019,ETC/USD,4.64,4.65,4.4,4.47,324815.03,71736.28,566
1550620800,2/20/2019,ETC/USD,4.57,4.75,4.44,4.64,462381.26,100831.38,567
1550534400,2/19/2019,ETC/USD,4.38,4.83,4.37,4.57,880297.78,190235.78,568
1550448000,2/18/2019,ETC/USD,4.16,4.46,4.13,4.38,727470.06,168812.31,569
1550361600,2/17/2019,ETC/USD,4.12,4.17,4.06,4.16,270990.0,65957.51,570
1550275200,2/16/2019,ETC/USD,4.07,4.21,4.07,4.12,150567.87,36336.26,571
1550188800,2/15/2019,ETC/USD,4.1,4.2,4.04,4.07,211415.63,51773.75,572
1550102400,2/14/2019,ETC/USD,4.08,4.14,4.02,4.1,165814.51,40403.31,573
1550016000,2/13/2019,ETC/USD,4.06,4.13,4.03,4.08,122378.14,29998.95,574
1549929600,2/12/2019,ETC/USD,4.02,4.15,3.98,4.06,283657.6,69803.01,575
1549843200,2/11/2019,ETC/USD,4.16,4.16,3.97,4.02,252422.74,62515.01,576
1549756800,2/10/2019,ETC/USD,4.06,4.17,3.97,4.16,235813.5,58453.44,577
1549670400,2/9/2019,ETC/USD,4.08,4.11,3.98,4.06,255574.75,62884.26,578
1549584000,2/8/2019,ETC/USD,3.79,4.24,3.79,4.08,624613.49,154543.4,579
1549497600,2/7/2019,ETC/USD,3.7,3.83,3.7,3.79,142590.22,37724.78,580
1549411200,2/6/2019,ETC/USD,3.84,3.84,3.63,3.7,328704.27,88590.2,581
1549324800,2/5/2019,ETC/USD,3.83,3.85,3.81,3.84,114604.82,29900.46,582
1549238400,2/4/2019,ETC/USD,3.85,3.87,3.82,3.83,110973.65,28853.06,583
1549152000,2/3/2019,ETC/USD,3.95,3.95,3.82,3.85,168576.84,43537.96,584
1549065600,2/2/2019,ETC/USD,3.89,3.95,3.85,3.95,139548.42,35948.08,585
1548979200,2/1/2019,ETC/USD,3.9,3.93,3.82,3.89,201874.35,51986.48,586
1548892800,1/31/2019,ETC/USD,3.95,4.03,3.87,3.9,224949.48,57129.19,587
1548806400,1/30/2019,ETC/USD,3.89,4.01,3.84,3.95,399830.71,101976.13,588
1548720000,1/29/2019,ETC/USD,3.96,4.07,3.88,3.89,260765.05,65910.77,589
1548633600,1/28/2019,ETC/USD,4.32,4.32,3.79,3.96,900944.36,227248.19,590
1548547200,1/27/2019,ETC/USD,4.36,4.36,4.32,4.32,94625.21,21810.68,591
1548460800,1/26/2019,ETC/USD,4.36,4.4,4.32,4.36,151672.56,34870.7,592
1548374400,1/25/2019,ETC/USD,4.39,4.39,4.33,4.36,152347.83,34879.81,593
1548288000,1/24/2019,ETC/USD,4.35,4.39,4.34,4.39,124211.06,28511.97,594
1548201600,1/23/2019,ETC/USD,4.39,4.5,4.34,4.35,188316.54,42776.43,595
1548115200,1/22/2019,ETC/USD,4.37,4.46,4.31,4.39,179074.17,40766.24,596
1548028800,1/21/2019,ETC/USD,4.39,4.44,4.32,4.37,114960.96,26135.07,597
1547942400,1/20/2019,ETC/USD,4.46,4.5,4.32,4.39,169393.85,38332.12,598
1547856000,1/19/2019,ETC/USD,4.45,4.59,4.44,4.46,157615.84,34916.39,599
1547769600,1/18/2019,ETC/USD,4.49,4.5,4.42,4.45,117095.14,26220.93,600
1547683200,1/17/2019,ETC/USD,4.46,4.55,4.43,4.49,133784.44,29863.52,601
1547596800,1/16/2019,ETC/USD,4.4,4.58,4.4,4.46,160202.91,35809.76,602
1547510400,1/15/2019,ETC/USD,4.5,4.59,4.3,4.4,226118.37,50591.02,603
1547424000,1/14/2019,ETC/USD,4.35,4.62,4.3,4.5,294195.73,65899.22,604
1547337600,1/13/2019,ETC/USD,4.57,4.66,4.3,4.35,277558.37,62028.55,605
1547251200,1/12/2019,ETC/USD,4.63,4.84,4.42,4.57,362305.8,78524.71,606
1547164800,1/11/2019,ETC/USD,4.57,4.89,4.38,4.63,478614.46,102749.19,607
1547078400,1/10/2019,ETC/USD,4.97,5.03,4.29,4.57,898842.71,193155.98,608
1546992000,1/9/2019,ETC/USD,4.97,5.04,4.92,4.97,582797.25,116985.91,609
1546905600,1/8/2019,ETC/USD,5.01,5.08,4.86,4.97,1036980.5,208514.67,610
1546819200,1/7/2019,ETC/USD,5.45,5.46,4.87,5.01,1273050.57,248625.23,611
1546732800,1/6/2019,ETC/USD,5.11,5.55,5.06,5.45,1116545.45,208829.66,612
1546646400,1/5/2019,ETC/USD,5.23,5.29,5.08,5.11,485467.8,93645.97,613
1546560000,1/4/2019,ETC/USD,5.03,5.3,4.99,5.23,720199.59,140657.18,614
1546473600,1/3/2019,ETC/USD,5.35,5.37,4.98,5.03,893844.65,173859.28,615
1546387200,1/2/2019,ETC/USD,5.25,5.42,5.16,5.35,977279.82,184574.23,616
1546300800,1/1/2019,ETC/USD,4.97,5.25,4.93,5.25,830997.08,163933.35,617
1546214400,12/31/2018,ETC/USD,5.25,5.28,4.88,4.97,675537.33,133657.76,618
1546128000,12/30/2018,ETC/USD,5.09,5.31,4.98,5.25,581285.02,112644.17,619
1546041600,12/29/2018,ETC/USD,5.23,5.4,4.99,5.09,970488.33,184304.56,620
1545955200,12/28/2018,ETC/USD,4.75,5.44,4.65,5.23,1348441.73,264313.47,621
1545868800,12/27/2018,ETC/USD,5.47,5.71,4.64,4.75,2860866.27,546784.73,622
1545782400,12/26/2018,ETC/USD,4.69,5.53,4.64,5.47,2074863.69,403358.26,623
1545696000,12/25/2018,ETC/USD,5.11,5.11,4.45,4.69,1131744.49,242460.9,624
1545609600,12/24/2018,ETC/USD,4.87,5.52,4.86,5.11,2392789.68,457471.82,625
1545523200,12/23/2018,ETC/USD,4.65,4.95,4.61,4.87,1074945.23,222428.24,626
1545436800,12/22/2018,ETC/USD,4.47,4.68,4.26,4.65,577283.85,128931.35,627
1545350400,12/21/2018,ETC/USD,4.74,4.85,4.45,4.47,1273658.59,274036.98,628
1545264000,12/20/2018,ETC/USD,4.33,4.93,4.32,4.74,1891542.82,405638.42,629
1545177600,12/19/2018,ETC/USD,4.17,4.75,4.12,4.33,2049598.99,464716.46,630
1545091200,12/18/2018,ETC/USD,3.95,4.24,3.77,4.17,1147254.86,285413.8,631
1545004800,12/17/2018,ETC/USD,3.57,4.1,3.56,3.95,982898.11,255113.87,632
1544918400,12/16/2018,ETC/USD,3.56,3.75,3.54,3.57,515127.61,140961.08,633
1544832000,12/15/2018,ETC/USD,3.68,3.69,3.47,3.56,437028.38,122540.62,634
1544745600,12/14/2018,ETC/USD,3.82,3.83,3.56,3.68,825664.41,224324.13,635
1544659200,12/13/2018,ETC/USD,3.85,3.91,3.69,3.82,570492.37,149711.35,636
1544572800,12/12/2018,ETC/USD,3.67,3.93,3.59,3.85,636945.4,169646.73,637
1544486400,12/11/2018,ETC/USD,3.82,4.05,3.59,3.67,877777.6,230302.62,638
1544400000,12/10/2018,ETC/USD,3.9,4.08,3.67,3.82,871556.81,227328.87,639
1544313600,12/9/2018,ETC/USD,3.8,4.24,3.74,3.9,1328274.66,335212.71,640
1544227200,12/8/2018,ETC/USD,3.82,3.99,3.48,3.8,1555426.23,413205.55,641
1544140800,12/7/2018,ETC/USD,3.45,3.98,3.21,3.82,2263431.04,639799.94,642
1544054400,12/6/2018,ETC/USD,3.97,4.17,3.36,3.45,1557235.13,406262.85,643
1543968000,12/5/2018,ETC/USD,4.34,4.44,3.93,3.97,1418187.81,341247.62,644
1543881600,12/4/2018,ETC/USD,4.46,4.73,4.29,4.34,1701265.39,377385.99,645
1543795200,12/3/2018,ETC/USD,5.09,5.16,4.41,4.46,1508479.15,321267.03,646
1543708800,12/2/2018,ETC/USD,4.8,5.28,4.76,5.09,1195034.04,236077.47,647
1543622400,12/1/2018,ETC/USD,4.56,4.93,4.42,4.8,660311.48,140689.26,648
1543536000,11/30/2018,ETC/USD,4.86,4.97,4.43,4.56,956730.68,204263.2,649
1543449600,11/29/2018,ETC/USD,4.97,5.05,4.75,4.86,1233380.31,253848.37,650
1543363200,11/28/2018,ETC/USD,4.47,5.1,4.46,4.97,2264027.56,469169.32,651
1543276800,11/27/2018,ETC/USD,4.24,4.6,4.1,4.47,1124238.28,260131.25,652
1543190400,11/26/2018,ETC/USD,4.68,4.81,4.07,4.24,1884141.85,430907.39,653
1543104000,11/25/2018,ETC/USD,4.66,4.86,4.1,4.68,2133928.11,481044.91,654
1543017600,11/24/2018,ETC/USD,5.12,5.28,4.07,4.66,1463787.29,306819.05,655
1542931200,11/23/2018,ETC/USD,5.18,5.29,4.88,5.12,1556869.49,308582.48,656
1542844800,11/22/2018,ETC/USD,5.68,5.76,5.14,5.18,801826.23,143304.82,657
1542758400,11/21/2018,ETC/USD,5.38,5.82,5.19,5.68,1695743.2,307245.48,658
1542672000,11/20/2018,ETC/USD,6.06,6.35,4.96,5.38,4110340.07,732995.62,659
1542585600,11/19/2018,ETC/USD,7.4,7.4,5.99,6.06,3146504.51,490703.8,660
1542499200,11/18/2018,ETC/USD,7.32,7.55,7.3,7.4,608631.72,81851.81,661
1542412800,11/17/2018,ETC/USD,7.38,7.45,7.28,7.32,458679.1,62485.86,662
1542326400,11/16/2018,ETC/USD,7.65,7.69,7.27,7.38,712253.36,95045.23,663
1542240000,11/15/2018,ETC/USD,7.84,8.05,6.93,7.65,3406083.04,448391.87,664
1542153600,11/14/2018,ETC/USD,8.9,9.17,6.75,7.84,5093177.58,650910.64,665
1542067200,11/13/2018,ETC/USD,9.07,9.09,8.85,8.9,589214.45,65709.78,666
1541980800,11/12/2018,ETC/USD,9.16,9.25,9.05,9.07,394385.27,43049.02,667
1541894400,11/11/2018,ETC/USD,9.41,9.41,8.93,9.16,650278.03,71463.44,668
1541808000,11/10/2018,ETC/USD,9.41,9.47,9.4,9.41,246538.9,26112.34,669
1541721600,11/9/2018,ETC/USD,9.41,9.57,9.34,9.41,532486.21,56396.02,670
1541635200,11/8/2018,ETC/USD,9.61,9.62,9.31,9.41,628917.47,66453.91,671
1541548800,11/7/2018,ETC/USD,9.97,9.98,9.47,9.61,1229448.18,126865.95,672
1541462400,11/6/2018,ETC/USD,9.4,9.99,9.36,9.97,1808682.64,187006.42,673
1541376000,11/5/2018,ETC/USD,9.43,9.45,9.18,9.4,1096580.01,117590.6,674
1541289600,11/4/2018,ETC/USD,9.07,9.6,9.03,9.43,1467656.85,156805.19,675
1541203200,11/3/2018,ETC/USD,9.08,9.13,9.01,9.07,579261.77,63844.55,676
1541116800,11/2/2018,ETC/USD,9.03,9.16,8.97,9.08,822156.12,90552.59,677
1541030400,11/1/2018,ETC/USD,9.0,9.04,8.92,9.03,602236.22,67086.79,678
1540944000,10/31/2018,ETC/USD,8.97,9.09,8.73,9.0,999112.31,111586.91,679
1540857600,10/30/2018,ETC/USD,9.0,9.12,8.82,8.97,928201.11,103709.98,680
1540771200,10/29/2018,ETC/USD,9.52,9.63,8.83,9.0,1638286.75,179782.19,681
1540684800,10/28/2018,ETC/USD,9.55,9.59,9.45,9.52,587773.66,61771.85,682
1540598400,10/27/2018,ETC/USD,9.54,9.65,9.46,9.55,686235.67,71882.6,683
1540512000,10/26/2018,ETC/USD,9.57,9.63,9.42,9.54,697338.15,73105.87,684
1540425600,10/25/2018,ETC/USD,9.62,9.65,9.52,9.57,494064.53,51697.58,685
1540339200,10/24/2018,ETC/USD,9.71,9.79,9.61,9.62,762519.22,78603.75,686
1540252800,10/23/2018,ETC/USD,9.9,10.06,9.6,9.71,1071060.93,109328.98,687
1540166400,10/22/2018,ETC/USD,9.5,10.1,9.48,9.9,1748557.38,177445.16,688
1540080000,10/21/2018,ETC/USD,9.55,9.63,9.48,9.5,772941.79,80870.52,689
1539993600,10/20/2018,ETC/USD,9.5,9.58,9.47,9.55,447500.04,46981.24,690
1539907200,10/19/2018,ETC/USD,9.48,9.57,9.37,9.5,657262.73,69359.1,691
1539820800,10/18/2018,ETC/USD,9.67,9.71,9.41,9.48,875628.55,91673.9,692
1539734400,10/17/2018,ETC/USD,9.55,9.88,9.4,9.67,1596851.87,167043.61,693
1539648000,10/16/2018,ETC/USD,9.55,9.65,9.47,9.55,830063.22,87082.78,694
1539561600,10/15/2018,ETC/USD,9.27,10.12,9.18,9.55,3016119.08,316380.29,695
1539475200,10/14/2018,ETC/USD,9.45,9.62,9.18,9.27,702576.04,74266.34,696
1539388800,10/13/2018,ETC/USD,9.44,9.54,9.36,9.45,836985.52,88658.82,697
1539302400,10/12/2018,ETC/USD,9.06,9.63,8.98,9.44,2175987.78,233424.53,698
1539216000,10/11/2018,ETC/USD,10.77,10.77,8.89,9.06,5208746.66,531631.52,699
1539129600,10/10/2018,ETC/USD,10.85,10.85,10.67,10.77,848364.3,78950.02,700
1539043200,10/9/2018,ETC/USD,10.9,10.91,10.8,10.85,637776.34,58740.49,701
1538956800,10/8/2018,ETC/USD,10.89,10.98,10.82,10.9,821690.51,75263.32,702
1538870400,10/7/2018,ETC/USD,10.92,10.93,10.68,10.89,776776.96,71781.52,703
1538784000,10/6/2018,ETC/USD,11.05,11.05,10.81,10.92,1014258.07,92880.77,704
1538697600,10/5/2018,ETC/USD,11.01,11.07,10.93,11.05,926298.55,84267.27,705
1538611200,10/4/2018,ETC/USD,11.05,11.21,10.98,11.01,943346.05,85213.15,706
1538524800,10/3/2018,ETC/USD,11.1,11.12,10.85,11.05,1223028.02,111422.12,707
1538438400,10/2/2018,ETC/USD,11.21,11.31,11.07,11.1,1272789.53,113737.15,708
1538352000,10/1/2018,ETC/USD,11.29,11.33,11.07,11.21,1186073.59,105813.01,709
1538265600,9/30/2018,ETC/USD,11.36,11.4,11.12,11.29,1132378.38,100304.11,710
1538179200,9/29/2018,ETC/USD,11.21,11.42,11.01,11.36,1550276.93,137790.27,711
1538092800,9/28/2018,ETC/USD,11.41,11.55,11.09,11.21,1916913.31,169298.32,712
1538006400,9/27/2018,ETC/USD,10.97,11.55,10.78,11.41,3713501.99,331136.58,713
1537920000,9/26/2018,ETC/USD,11.09,11.29,10.82,10.97,2867850.18,259776.53,714
1537833600,9/25/2018,ETC/USD,11.05,11.35,10.42,11.09,3956866.17,364908.35,715
1537747200,9/24/2018,ETC/USD,11.59,11.59,11.0,11.05,1955753.19,173828.08,716
1537660800,9/23/2018,ETC/USD,11.43,11.73,11.38,11.59,1918787.24,166273.08,717
1537574400,9/22/2018,ETC/USD,11.69,11.83,11.2,11.43,2575808.49,223798.33,718
1537488000,9/21/2018,ETC/USD,11.12,11.81,11.01,11.69,4912550.05,430199.49,719
1537401600,9/20/2018,ETC/USD,10.76,11.24,10.61,11.12,2817027.85,259641.11,720
1537315200,9/19/2018,ETC/USD,10.59,11.21,10.29,10.76,2992119.21,280926.71,721
1537228800,9/18/2018,ETC/USD,10.29,10.79,10.23,10.59,2384007.38,226659.58,722
1537142400,9/17/2018,ETC/USD,11.23,11.32,10.02,10.29,3603400.72,340347.63,723
1537056000,9/16/2018,ETC/USD,11.32,11.32,10.97,11.23,1294248.33,116132.98,724
1536969600,9/15/2018,ETC/USD,10.97,11.58,10.95,11.32,2037289.52,180545.91,725
1536883200,9/14/2018,ETC/USD,11.12,11.39,10.9,10.97,2751864.64,247557.53,726
1536796800,9/13/2018,ETC/USD,10.68,11.33,10.68,11.12,3832611.79,347666.9,727
1536710400,9/12/2018,ETC/USD,11.23,11.25,10.1,10.68,4425039.03,421369.46,728
1536624000,9/11/2018,ETC/USD,11.32,11.49,10.86,11.23,2520919.35,225106.1,729
1536537600,9/10/2018,ETC/USD,11.22,11.5,10.93,11.32,2545046.12,227275.98,730
1536451200,9/9/2018,ETC/USD,10.99,11.72,10.85,11.22,3319804.01,291332.85,731
1536364800,9/8/2018,ETC/USD,11.61,11.8,10.69,10.99,3165852.53,284643.75,732
1536278400,9/7/2018,ETC/USD,12.04,12.29,11.43,11.61,3425518.62,289559.82,733
1536192000,9/6/2018,ETC/USD,11.8,12.08,11.04,12.04,6079118.51,528362.03,734
1536105600,9/5/2018,ETC/USD,13.98,14.09,11.7,11.8,7101200.1,563976.27,735
1536019200,9/4/2018,ETC/USD,14.1,14.24,13.74,13.98,3034959.05,216464.85,736
1535932800,9/3/2018,ETC/USD,13.34,14.49,13.34,14.1,6947621.13,493049.09,737
1535846400,9/2/2018,ETC/USD,13.17,13.35,13.0,13.34,2231474.49,169270.73,738
1535760000,9/1/2018,ETC/USD,12.76,13.39,12.72,13.17,3362018.26,255541.11,739
1535673600,8/31/2018,ETC/USD,12.84,12.92,12.52,12.76,2445473.58,192292.56,740
